id;nome;selecao/pagina;numero;posicao;raridade;status;caminho_da_imagem
wc26-africa-do-sul-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;África do Sul;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-africa-do-sul/wc26-africa-do-sul-jogador-23-a-confirmar-23.webp
wc26-africa-do-sul-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;África do Sul;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-africa-do-sul/wc26-africa-do-sul-jogador-24-a-confirmar-24.webp
wc26-africa-do-sul-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;África do Sul;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-africa-do-sul/wc26-africa-do-sul-jogador-25-a-confirmar-25.webp
wc26-africa-do-sul-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;África do Sul;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-africa-do-sul/wc26-africa-do-sul-jogador-26-a-confirmar-26.webp
wc26-cabo-verde-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Cabo Verde;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-01-a-confirmar-01.webp
wc26-cabo-verde-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Cabo Verde;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-02-a-confirmar-02.webp
wc26-cabo-verde-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Cabo Verde;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-03-a-confirmar-03.webp
wc26-cabo-verde-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Cabo Verde;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-04-a-confirmar-04.webp
wc26-cabo-verde-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Cabo Verde;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-05-a-confirmar-05.webp
wc26-cabo-verde-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Cabo Verde;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-06-a-confirmar-06.webp
wc26-cabo-verde-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Cabo Verde;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-07-a-confirmar-07.webp
wc26-cabo-verde-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Cabo Verde;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-08-a-confirmar-08.webp
wc26-cabo-verde-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Cabo Verde;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-09-a-confirmar-09.webp
wc26-cabo-verde-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Cabo Verde;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-10-a-confirmar-10.webp
wc26-cabo-verde-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Cabo Verde;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-11-a-confirmar-11.webp
wc26-cabo-verde-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Cabo Verde;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-12-a-confirmar-12.webp
wc26-cabo-verde-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Cabo Verde;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-13-a-confirmar-13.webp
wc26-cabo-verde-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Cabo Verde;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-14-a-confirmar-14.webp
wc26-cabo-verde-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Cabo Verde;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-15-a-confirmar-15.webp
wc26-cabo-verde-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Cabo Verde;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-16-a-confirmar-16.webp
wc26-cabo-verde-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Cabo Verde;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-17-a-confirmar-17.webp
wc26-cabo-verde-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Cabo Verde;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-18-a-confirmar-18.webp
wc26-cabo-verde-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Cabo Verde;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-19-a-confirmar-19.webp
wc26-cabo-verde-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Cabo Verde;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-20-a-confirmar-20.webp
wc26-cabo-verde-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Cabo Verde;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-21-a-confirmar-21.webp
wc26-cabo-verde-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Cabo Verde;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-22-a-confirmar-22.webp
wc26-cabo-verde-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Cabo Verde;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-23-a-confirmar-23.webp
wc26-cabo-verde-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Cabo Verde;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-24-a-confirmar-24.webp
wc26-cabo-verde-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Cabo Verde;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-25-a-confirmar-25.webp
wc26-cabo-verde-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Cabo Verde;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-cabo-verde/wc26-cabo-verde-jogador-26-a-confirmar-26.webp
wc26-gana-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Gana;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-01-a-confirmar-01.webp
wc26-gana-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Gana;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-02-a-confirmar-02.webp
wc26-gana-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Gana;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-03-a-confirmar-03.webp
wc26-gana-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Gana;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-04-a-confirmar-04.webp
wc26-gana-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Gana;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-05-a-confirmar-05.webp
wc26-gana-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Gana;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-06-a-confirmar-06.webp
wc26-gana-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Gana;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-07-a-confirmar-07.webp
wc26-gana-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Gana;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-08-a-confirmar-08.webp
wc26-gana-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Gana;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-09-a-confirmar-09.webp
wc26-gana-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Gana;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-10-a-confirmar-10.webp
wc26-gana-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Gana;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-11-a-confirmar-11.webp
wc26-gana-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Gana;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-12-a-confirmar-12.webp
wc26-gana-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Gana;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-13-a-confirmar-13.webp
wc26-gana-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Gana;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-14-a-confirmar-14.webp
wc26-gana-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Gana;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-15-a-confirmar-15.webp
wc26-gana-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Gana;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-16-a-confirmar-16.webp
wc26-gana-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Gana;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-17-a-confirmar-17.webp
wc26-gana-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Gana;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-18-a-confirmar-18.webp
wc26-gana-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Gana;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-19-a-confirmar-19.webp
wc26-gana-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Gana;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-20-a-confirmar-20.webp
wc26-gana-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Gana;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-21-a-confirmar-21.webp
wc26-gana-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Gana;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-22-a-confirmar-22.webp
wc26-gana-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Gana;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-23-a-confirmar-23.webp
wc26-gana-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Gana;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-24-a-confirmar-24.webp
wc26-gana-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Gana;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-25-a-confirmar-25.webp
wc26-gana-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Gana;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-gana/wc26-gana-jogador-26-a-confirmar-26.webp
wc26-rd-congo-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;RD Congo;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-01-a-confirmar-01.webp
wc26-rd-congo-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;RD Congo;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-02-a-confirmar-02.webp
wc26-rd-congo-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;RD Congo;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-03-a-confirmar-03.webp
wc26-rd-congo-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;RD Congo;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-04-a-confirmar-04.webp
wc26-rd-congo-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;RD Congo;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-05-a-confirmar-05.webp
wc26-rd-congo-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;RD Congo;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-06-a-confirmar-06.webp
wc26-rd-congo-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;RD Congo;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-07-a-confirmar-07.webp
wc26-rd-congo-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;RD Congo;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-08-a-confirmar-08.webp
wc26-rd-congo-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;RD Congo;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-09-a-confirmar-09.webp
wc26-rd-congo-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;RD Congo;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-10-a-confirmar-10.webp
wc26-rd-congo-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;RD Congo;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-11-a-confirmar-11.webp
wc26-rd-congo-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;RD Congo;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-12-a-confirmar-12.webp
wc26-rd-congo-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;RD Congo;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-13-a-confirmar-13.webp
wc26-rd-congo-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;RD Congo;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-14-a-confirmar-14.webp
wc26-rd-congo-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;RD Congo;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-15-a-confirmar-15.webp
wc26-rd-congo-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;RD Congo;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-16-a-confirmar-16.webp
wc26-rd-congo-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;RD Congo;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-17-a-confirmar-17.webp
wc26-rd-congo-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;RD Congo;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-18-a-confirmar-18.webp
wc26-rd-congo-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;RD Congo;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-19-a-confirmar-19.webp
wc26-rd-congo-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;RD Congo;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-20-a-confirmar-20.webp
wc26-rd-congo-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;RD Congo;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-21-a-confirmar-21.webp
wc26-rd-congo-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;RD Congo;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-22-a-confirmar-22.webp
wc26-rd-congo-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;RD Congo;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-23-a-confirmar-23.webp
wc26-rd-congo-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;RD Congo;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-24-a-confirmar-24.webp
wc26-rd-congo-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;RD Congo;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-25-a-confirmar-25.webp
wc26-rd-congo-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;RD Congo;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-rd-congo/wc26-rd-congo-jogador-26-a-confirmar-26.webp
wc26-tunisia-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Tunísia;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-01-a-confirmar-01.webp
wc26-tunisia-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Tunísia;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-02-a-confirmar-02.webp
wc26-tunisia-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Tunísia;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-03-a-confirmar-03.webp
wc26-tunisia-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Tunísia;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-04-a-confirmar-04.webp
wc26-tunisia-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Tunísia;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-05-a-confirmar-05.webp
wc26-tunisia-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Tunísia;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-06-a-confirmar-06.webp
wc26-tunisia-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Tunísia;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-07-a-confirmar-07.webp
wc26-tunisia-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Tunísia;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-08-a-confirmar-08.webp
wc26-tunisia-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Tunísia;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-09-a-confirmar-09.webp
wc26-tunisia-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Tunísia;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-10-a-confirmar-10.webp
wc26-tunisia-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Tunísia;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-11-a-confirmar-11.webp
wc26-tunisia-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Tunísia;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-12-a-confirmar-12.webp
wc26-tunisia-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Tunísia;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-13-a-confirmar-13.webp
wc26-tunisia-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Tunísia;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-14-a-confirmar-14.webp
wc26-tunisia-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Tunísia;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-15-a-confirmar-15.webp
wc26-tunisia-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Tunísia;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-16-a-confirmar-16.webp
wc26-tunisia-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Tunísia;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-17-a-confirmar-17.webp
wc26-tunisia-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Tunísia;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-18-a-confirmar-18.webp
wc26-tunisia-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Tunísia;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-19-a-confirmar-19.webp
wc26-tunisia-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Tunísia;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-tunisia/wc26-tunisia-jogador-20-a-confirmar-20.webp
